365;01410;Sonthonnax-la-Montagne;1;320
366;01411;Souclin;1;261
367;01412;Sulignat;1;569
368;01413;Surjoux;1;78
369;01414;Sutrieu;1;235
370;01415;Talissieu;1;425
371;01416;Tenay;1;1120
372;01417;Thézillieu;1;324
373;01418;Thil;1;1070
374;01419;Thoiry;1;5205
375;01420;Thoissey;1;1540
376;01421;Torcieu;1;698
377;01422;Tossiat;1;1406
378;01423;Toussieux;1;769
379;01424;Tramoyes;1;1674
380;01425;La Tranclière;1;301
381;01426;Treffort-Cuisiat;1;2204
382;01427;Trévoux;1;6730
383;01428;Valeins;1;88
384;01429;Vandeins;1;619
385;01430;Varambon;1;521
386;01431;Vaux-en-Bugey;1;1169
387;01432;Verjon;1;250
388;01433;Vernoux;1;285
389;01434;Versailleux;1;332
390;01435;Versonnex;1;2144
391;01436;Vesancy;1;526
392;01437;Vescours;1;208
393;01439;Vésines;1;91
394;01441;Vieu-d'Izenave;1;693
395;01442;Vieu;1;380
396;01443;Villars-les-Dombes;1;4399
397;01444;Villebois;1;1153
398;01445;Villemotier;1;632
399;01446;Villeneuve;1;1383
400;01447;Villereversure;1;1208
401;01448;Villes;1;385
402;01449;Villette-sur-Ain;1;673
403;01450;Villieu-Loyes-Mollon;1;3095
404;01451;Viriat;1;6006
405;01452;Virieu-le-Grand;1;1156
406;01453;Virieu-le-Petit;1;309
407;01454;Virignin;1;855
408;01456;Vongnes;1;74
409;01457;Vonnas;1;2790
410;02001;Abbécourt;2;528
411;02002;Achery;2;587
412;02003;Acy;2;959
413;02004;Agnicourt-et-Séchelles;2;207
414;02005;Aguilcourt;2;349
415;02006;Aisonville-et-Bernoville;2;288
416;02007;Aizelles;2;112
417;02008;Aizy-Jouy;2;287
418;02009;Alaincourt;2;503
419;02010;Allemant;2;180
420;02011;Ambleny;2;1134
421;02012;Ambrief;2;63
422;02013;Amifontaine;2;418
423;02014;Amigny-Rouy;2;731
424;02015;Ancienville;2;73
425;02016;Andelain;2;186
426;02017;Anguilcourt-le-Sart;2;292
427;02018;Anizy-le-Château;2;1895
428;02019;Annois;2;383
429;02020;Any-Martin-Rieux;2;476
430;02021;Archon;2;87
431;02022;Arcy-Sainte-Restitue;2;427
432;02023;Armentières-sur-Ourcq;2;98
433;02024;Arrancy;2;50
434;02025;Artemps;2;359
435;02027;Assis-sur-Serre;2;275
436;02028;Athies-sous-Laon;2;2515
437;02029;Attilly;2;384
438;02030;Aubencheul-aux-Bois;2;310
439;02031;Aubenton;2;713
440;02032;Aubigny-aux-Kaisnes;2;242
441;02033;Aubigny-en-Laonnois;2;116
442;02034;Audignicourt;2;102
443;02035;Audigny;2;265
444;02036;Augy;2;90
445;02037;Aulnois-sous-Laon;2;1292
446;02038;Les Autels;2;74
447;02039;Autremencourt;2;185
448;02040;Autreppes;2;187
449;02041;Autreville;2;822
450;02042;Azy-sur-Marne;2;387
451;02043;Bagneux;2;73
452;02044;Bancigny;2;28
453;02046;Barenton-Bugny;2;589
454;02047;Barenton-Cel;2;136
455;02048;Barenton-sur-Serre;2;115
456;02049;Barisis;2;723
457;02050;Barzy-en-Thiérache;2;306
458;02051;Barzy-sur-Marne;2;386
459;02052;Bassoles-Aulers;2;132
460;02053;Baulne-en-Brie;2;288
461;02054;Bazoches-sur-Vesles;2;457
462;02055;Beaumé;2;97
463;02056;Beaumont-en-Beine;2;161
464;02057;Beaurevoir;2;1512
465;02058;Beaurieux;2;793
466;02059;Beautor;2;2642
467;02060;Beauvois-en-Vermandois;2;278
468;02061;Becquigny;2;284
469;02062;Belleau;2;135
470;02063;Bellenglise;2;386
471;02064;Belleu;2;3881
472;02065;Bellicourt;2;636
473;02066;Benay;2;213
474;02067;Bergues-sur-Sambre;2;220
475;02068;Berlancourt;2;104
476;02069;Berlise;2;126
477;02070;Bernot;2;459
478;02071;Berny-Rivière;2;613
479;02072;Berrieux;2;177
480;02073;Berry-au-Bac;2;575
481;02074;Bertaucourt-Epourdon;2;610
482;02075;Berthenicourt;2;214
483;02076;Bertricourt;2;156
484;02077;Berzy-le-Sec;2;396
485;02078;Besmé;2;164
486;02079;Besmont;2;153
487;02080;Besny-et-Loizy;2;372
488;02081;Béthancourt-en-Vaux;2;420
489;02082;Beugneux;2;122
490;02083;Beuvardes;2;721
491;02084;Bézu-le-Guéry;2;259
492;02085;Bézu-Saint-Germain;2;959
493;02086;Bichancourt;2;1041
494;02087;Bieuxy;2;30
495;02088;Bièvres;2;73
496;02089;Billy-sur-Aisne;2;1081
497;02090;Billy-sur-Ourcq;2;215
498;02091;Blanzy-lès-Fismes;2;91
499;02093;Blérancourt;2;1262
500;02094;Blesmes;2;371
501;02095;Bohain-en-Vermandois;2;5976
502;02096;Bois-lès-Pargny;2;183
503;02097;Boncourt;2;250
504;02098;Bonneil;2;402
505;02099;Bonnesvalyn;2;242
506;02100;Bony;2;135
507;02101;Bosmont-sur-Serre;2;206
508;02102;Bouconville-Vauclair;2;181
509;02103;Boué;2;1265
510;02104;Bouffignereux;2;103
511;02105;Bouresches;2;203
512;02106;Bourg-et-Comin;2;754
513;02107;Bourguignon-sous-Coucy;2;91
514;02108;Bourguignon-sous-Montbavin;2;133
515;02109;La Bouteille;2;502
516;02110;Braine;2;2162
517;02111;Brancourt-en-Laonnois;2;677
518;02112;Brancourt-le-Grand;2;619
519;02114;Brasles;2;1318
520;02115;Braye-en-Laonnois;2;223
521;02116;Braye-en-Thiérache;2;139
522;02117;Bray-Saint-Christophe;2;80
523;02118;Braye;2;120
524;02119;Brécy;2;352
525;02120;Brenelle;2;199
526;02121;Breny;2;268
527;02122;Brie;2;59
528;02123;Brissay-Choigny;2;317
529;02124;Brissy-Hamégicourt;2;639
530;02125;Brumetz;2;222
531;02126;Brunehamel;2;538
532;02127;Bruyères-sur-Fère;2;206
533;02128;Bruyères-et-Montbérault;2;1576
534;02129;Bruys;2;19
535;02130;Bucilly;2;195
536;02131;Bucy-le-Long;2;1955
537;02132;Bucy-lès-Cerny;2;185
538;02133;Bucy-lès-Pierrepont;2;416
539;02134;Buire;2;884
540;02135;Buironfosse;2;1189
541;02136;Burelles;2;138
542;02137;Bussiares;2;122
543;02138;Buzancy;2;186
544;02139;Caillouël-Crépigny;2;420
545;02140;Camelin;2;442
546;02141;La Capelle;2;1853
547;02142;Castres;2;231
548;02143;Le Catelet;2;194
549;02144;Caulaincourt;2;136
550;02145;Caumont;2;562
551;02146;Celles-lès-Condé;2;74
552;02148;Celles-sur-Aisne;2;256
553;02149;Cerizy;2;58
554;02150;Cerny-en-Laonnois;2;71
555;02151;Cerny-lès-Bucy;2;116
556;02152;Cerseuil;2;91
557;02153;Cessières;2;470
558;02154;Chacrise;2;312
559;02155;Chaillevois;2;188
560;02156;Chalandry;2;217
561;02157;Chambry;2;718
562;02158;Chamouille;2;260
563;02159;Champs;2;293
564;02160;Chaourse;2;535
565;02162;La Chapelle-sur-Chézy;2;281
566;02163;Charly-sur-Marne;2;2739
567;02164;Le Charmel;2;322
568;02165;Charmes;2;1659
569;02166;Chartèves;2;368
570;02167;Chassemy;2;803
571;02168;Château-Thierry;2;14480
572;02169;Châtillon-lès-Sons;2;81
573;02170;Châtillon-sur-Oise;2;129
574;02171;Chaudardes;2;88
575;02172;Chaudun;2;261
576;02173;Chauny;2;11983
577;02174;Chavignon;2;762
578;02175;Chavigny;2;153
579;02176;Chavonne;2;193
580;02177;Chérêt;2;125
581;02178;Chermizy-Ailles;2;96
582;02179;Chéry-Chartreuve;2;341
583;02180;Chéry-lès-Pouilly;2;673
584;02181;Chéry-lès-Rozoy;2;105
585;02182;Chevennes;2;142
586;02183;Chevregny;2;192
587;02184;Chevresis-Monceau;2;356
588;02185;Chézy-en-Orxois;2;360
589;02186;Chézy-sur-Marne;2;1327
590;02187;Chierry;2;1055
591;02188;Chigny;2;155
592;02189;Chivres-en-Laonnois;2;367
593;02190;Chivres-Val;2;585
594;02191;Chivy-lès-Étouvelles;2;503
595;02192;Chouy;2;395
596;02193;Cierges;2;74
597;02194;Cilly;2;222
598;02195;Ciry-Salsogne;2;842
599;02196;Clacy-et-Thierret;2;346
600;02197;Clairfontaine;2;569
601;02198;Clamecy;2;223
602;02199;Clastres;2;611
603;02200;Clermont-les-Fermes;2;120
604;02201;Coeuvres-et-Valsery;2;462
605;02203;Coincy;2;1310
606;02204;Coingt;2;77
607;02205;Colligis-Crandelain;2;181
608;02206;Colonfay;2;71
609;02207;Commenchon;2;191
610;02208;Concevreux;2;259
611;02209;Condé-en-Brie;2;656
612;02210;Condé-sur-Aisne;2;417
613;02211;Condé-sur-Suippe;2;229
614;02212;Condren;2;707
615;02213;Connigis;2;325
616;02214;Contescourt;2;66
617;02215;Corbeny;2;745
618;02216;Corcy;2;310
619;02217;Coucy-le-Château-Auffrique;2;1076
620;02218;Coucy-lès-Eppes;2;576
621;02219;Coucy-la-Ville;2;213
622;02220;Coulonges-Cohan;2;428
623;02221;Coupru;2;186
624;02222;Courbes;2;34
625;02223;Courboin;2;296
626;02224;Courcelles-sur-Vesle;2;345
627;02225;Courchamps;2;89
628;02226;Courmelles;2;1700
629;02227;Courmont;2;110
630;02228;Courtemont-Varennes;2;298
631;02229;Courtrizy-et-Fussigny;2;67
632;02230;Couvrelles;2;189
633;02231;Couvron-et-Aumencourt;2;1325
634;02232;Coyolles;2;388
635;02233;Cramaille;2;130
636;02234;Craonne;2;76
637;02235;Craonnelle;2;111
638;02236;Crécy-au-Mont;2;289
639;02237;Crécy-sur-Serre;2;1454
640;02238;Crépy;2;1896
641;02239;Crézancy;2;1110
642;02240;Croix-Fonsomme;2;227
643;02241;La Croix-sur-Ourcq;2;124
644;02242;Crouttes-sur-Marne;2;645
645;02243;Crouy;2;2716
646;02244;Crupilly;2;66
647;02245;Cuffies;2;1686
648;02246;Cugny;2;576
649;02248;Cuirieux;2;161
650;02249;Cuiry-Housse;2;107
651;02250;Cuiry-lès-Chaudardes;2;84
652;02251;Cuiry-lès-Iviers;2;37
653;02252;Cuissy-et-Geny;2;66
654;02253;Cuisy-en-Almont;2;317
